# Goal Position: [0.5, 0.2, 0.4]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: task_space
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,att_force_x_N,att_force_y_N,att_force_z_N,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s,joint_torque_1_N_m,joint_torque_2_N_m,joint_torque_3_N_m,joint_torque_4_N_m,joint_torque_5_N_m,joint_torque_6_N_m,joint_torque_7_N_m
7.44,0.38652,0.116865,0.35573,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.340439,0.249406,0.132809,0.228332,0.142688,0.212184,0.620829,0.483117,-1.15067,-0.243997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.46,0.38695,0.117179,0.355898,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.339151,0.248463,0.132306,0.228731,0.143566,0.212371,0.62285,0.48393,-1.14986,-0.245014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.48,0.387379,0.117494,0.356065,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.337864,0.247519,0.131804,0.22913,0.144445,0.212557,0.624871,0.484742,-1.14904,-0.246032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.5,0.387808,0.117808,0.356233,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.336576,0.246576,0.131302,0.22953,0.145325,0.212741,0.626895,0.485554,-1.14823,-0.247052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.52,0.388237,0.118123,0.3564,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.335288,0.245632,0.130799,0.22993,0.146207,0.212925,0.628921,0.486366,-1.14742,-0.248073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.54,0.388667,0.118437,0.356568,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.334,0.244689,0.130297,0.230329,0.14709,0.213106,0.630948,0.487176,-1.14661,-0.249095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.56,0.389096,0.118752,0.356735,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.332712,0.243745,0.129794,0.23073,0.147975,0.213287,0.632977,0.487986,-1.1458,-0.250119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.58,0.389525,0.119066,0.356903,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.331425,0.242802,0.129292,0.23113,0.148861,0.213466,0.635008,0.488796,-1.145,-0.251144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.6,0.389954,0.119381,0.35707,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.330137,0.241858,0.12879,0.231531,0.149749,0.213644,0.637041,0.489604,-1.14419,-0.25217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.62,0.390384,0.119695,0.357238,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.328849,0.240915,0.128287,0.231932,0.150638,0.21382,0.639075,0.490413,-1.14338,-0.253198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.64,0.390813,0.120009,0.357405,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.327561,0.239972,0.127785,0.232333,0.151529,0.213995,0.641112,0.49122,-1.14257,-0.254227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.66,0.391242,0.120324,0.357573,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.326273,0.239028,0.127282,0.232734,0.152421,0.214168,0.64315,0.492027,-1.14177,-0.255258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.68,0.391672,0.120638,0.35774,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.324985,0.238085,0.12678,0.233136,0.153315,0.214341,0.64519,0.492834,-1.14096,-0.25629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.7,0.392101,0.120953,0.357907,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.323698,0.237141,0.126278,0.233538,0.15421,0.214511,0.647232,0.49364,-1.14016,-0.257324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.72,0.39253,0.121267,0.358075,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.32241,0.236198,0.125775,0.23394,0.155107,0.214681,0.649275,0.494445,-1.13935,-0.258359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.74,0.392959,0.121582,0.358242,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.321122,0.235254,0.125273,0.234342,0.156005,0.214849,0.651321,0.49525,-1.13855,-0.259395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.76,0.393389,0.121896,0.35841,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.319834,0.234311,0.12477,0.234745,0.156905,0.215016,0.653368,0.496054,-1.13774,-0.260432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.78,0.393818,0.122211,0.358577,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.318546,0.233367,0.124268,0.235148,0.157806,0.215181,0.655418,0.496858,-1.13694,-0.261471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.8,0.394247,0.122525,0.358745,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.317259,0.232424,0.123766,0.235551,0.158708,0.215345,0.657469,0.497662,-1.13614,-0.262512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.82,0.394676,0.12284,0.358912,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.315971,0.23148,0.123263,0.235955,0.159612,0.215508,0.659522,0.498464,-1.13533,-0.263554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.84,0.395106,0.123154,0.35908,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.314683,0.230537,0.122761,0.236359,0.160517,0.215669,0.661576,0.499267,-1.13453,-0.264597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.86,0.395535,0.123469,0.359247,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.313395,0.229594,0.122259,0.236763,0.161424,0.215829,0.663633,0.500069,-1.13373,-0.265642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.88,0.395964,0.123783,0.359415,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.312107,0.22865,0.121756,0.237167,0.162332,0.215987,0.665692,0.50087,-1.13293,-0.266688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.9,0.396393,0.124098,0.359582,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.31082,0.227707,0.121254,0.237572,0.163242,0.216144,0.667752,0.501671,-1.13213,-0.267735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.92,0.396823,0.124412,0.35975,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.309532,0.226763,0.120751,0.237977,0.164153,0.2163,0.669814,0.502471,-1.13133,-0.268784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.94,0.397252,0.124727,0.359917,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.308244,0.22582,0.120249,0.238383,0.165066,0.216454,0.671878,0.503271,-1.13053,-0.269834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.96,0.397681,0.125041,0.360084,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.306956,0.224876,0.119747,0.238789,0.16598,0.216608,0.673944,0.504071,-1.12973,-0.270886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.98,0.398111,0.125356,0.360252,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.305668,0.223933,0.119244,0.239195,0.166896,0.216759,0.676012,0.50487,-1.12893,-0.271939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,0.39854,0.12567,0.360419,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.30438,0.222989,0.118742,0.239602,0.167812,0.21691,0.678082,0.505669,-1.12813,-0.272993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.02,0.398969,0.125985,0.360587,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.303093,0.222046,0.118239,0.240009,0.168731,0.217058,0.680154,0.506467,-1.12734,-0.274049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.04,0.399398,0.126299,0.360754,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.301805,0.221102,0.117737,0.240434,0.169673,0.217215,0.682268,0.5073,-1.12653,-0.275136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.06,0.399828,0.126614,0.360922,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.300517,0.220159,0.117235,0.240828,0.170575,0.217355,0.684309,0.50807,-1.12574,-0.27617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.08,0.400257,0.126928,0.361089,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.299229,0.219216,0.116732,0.24125,0.171517,0.217507,0.686422,0.508896,-1.12494,-0.277255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.1,0.400686,0.127243,0.361257,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.297941,0.218272,0.11623,0.241644,0.172422,0.217643,0.688466,0.509664,-1.12415,-0.278292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.12,0.401115,0.127557,0.361424,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.296654,0.217329,0.115727,0.242068,0.173367,0.217792,0.690583,0.510489,-1.12335,-0.27938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.14,0.401545,0.127872,0.361592,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.295366,0.216385,0.115225,0.242462,0.174274,0.217926,0.692631,0.511257,-1.12256,-0.280419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.16,0.401974,0.128186,0.361759,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.294078,0.215442,0.114723,0.242887,0.175223,0.218073,0.694751,0.512081,-1.12176,-0.28151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.18,0.402403,0.128501,0.361927,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.29279,0.214498,0.11422,0.243282,0.176133,0.218204,0.696803,0.512848,-1.12097,-0.282552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.2,0.402833,0.128815,0.362094,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.291502,0.213555,0.113718,0.243707,0.177084,0.218347,0.698927,0.513671,-1.12017,-0.283645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.22,0.403262,0.12913,0.362261,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.290214,0.212611,0.113216,0.244121,0.178019,0.218484,0.701023,0.514471,-1.11937,-0.28472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.24,0.403691,0.129444,0.362429,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.288927,0.211668,0.112713,0.244533,0.178953,0.218619,0.703117,0.515267,-1.11858,-0.285792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.26,0.40412,0.129759,0.362596,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.287639,0.210724,0.112211,0.244945,0.179889,0.218751,0.705212,0.516061,-1.11779,-0.286865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.28,0.40455,0.130073,0.362764,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.286351,0.209781,0.111708,0.245357,0.180826,0.218883,0.707309,0.516855,-1.11699,-0.287939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.3,0.404979,0.130387,0.362931,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.285063,0.208838,0.111206,0.24577,0.181764,0.219012,0.709408,0.517648,-1.1162,-0.289014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.32,0.405408,0.130702,0.363099,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.283775,0.207894,0.110704,0.246183,0.182704,0.219141,0.711509,0.518441,-1.11541,-0.290091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.34,0.405837,0.131016,0.363266,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.282488,0.206951,0.110201,0.246597,0.183645,0.219268,0.713611,0.519234,-1.11462,-0.29117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.36,0.406267,0.131331,0.363434,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.2812,0.206007,0.109699,0.247011,0.184588,0.219394,0.715716,0.520027,-1.11383,-0.292249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.38,0.406696,0.131645,0.363601,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.279912,0.205064,0.109196,0.247425,0.185532,0.219519,0.717823,0.520819,-1.11304,-0.29333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.4,0.407125,0.13196,0.363769,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.278624,0.20412,0.108694,0.24784,0.186477,0.219642,0.719932,0.521611,-1.11225,-0.294413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.42,0.407555,0.132274,0.363936,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.277336,0.203177,0.108192,0.248256,0.187424,0.219764,0.722042,0.522403,-1.11145,-0.295497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.44,0.407984,0.132589,0.364104,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.276049,0.202233,0.107689,0.248672,0.188373,0.219884,0.724155,0.523194,-1.11066,-0.296582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.46,0.408413,0.132903,0.364271,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.274761,0.20129,0.107187,0.249088,0.189322,0.220003,0.726269,0.523986,-1.10987,-0.297669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.48,0.408842,0.133218,0.364439,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.273473,0.200346,0.106684,0.249505,0.190273,0.220121,0.728386,0.524777,-1.10909,-0.298757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.5,0.409272,0.133532,0.364606,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.272185,0.199403,0.106182,0.249923,0.191226,0.220237,0.730505,0.525568,-1.1083,-0.299847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.52,0.409701,0.133847,0.364773,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.270897,0.19846,0.10568,0.250341,0.19218,0.220352,0.732625,0.526359,-1.10751,-0.300938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.54,0.41013,0.134161,0.364941,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.269609,0.197516,0.105177,0.250759,0.193135,0.220466,0.734748,0.527149,-1.10672,-0.30203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.56,0.410559,0.134476,0.365108,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.268322,0.196573,0.104675,0.251178,0.194091,0.220578,0.736873,0.52794,-1.10593,-0.303124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.58,0.410989,0.13479,0.365276,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.267034,0.195629,0.104173,0.251598,0.19505,0.220689,0.738999,0.52873,-1.10514,-0.304219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.6,0.411418,0.135105,0.365443,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.265746,0.194686,0.10367,0.252018,0.196009,0.220799,0.741128,0.52952,-1.10435,-0.305316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.62,0.411847,0.135419,0.365611,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.264458,0.193742,0.103168,0.252438,0.19697,0.220907,0.743259,0.53031,-1.10357,-0.306414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.64,0.412277,0.135734,0.365778,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.26317,0.192799,0.102665,0.25286,0.197932,0.221014,0.745391,0.531099,-1.10278,-0.307514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.66,0.412706,0.136048,0.365946,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.261883,0.191855,0.102163,0.253281,0.198896,0.22112,0.747526,0.531889,-1.10199,-0.308615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.68,0.413135,0.136363,0.366113,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.260595,0.190912,0.101661,0.253704,0.199861,0.221224,0.749663,0.532678,-1.10121,-0.309717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.7,0.413564,0.136677,0.366281,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.259307,0.189968,0.101158,0.254126,0.200827,0.221327,0.751802,0.533468,-1.10042,-0.310821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.72,0.413994,0.136992,0.366448,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.258019,0.189025,0.100656,0.25455,0.201795,0.221428,0.753943,0.534257,-1.09963,-0.311926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.74,0.414423,0.137306,0.366616,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.256731,0.188082,0.100153,0.254974,0.202764,0.221529,0.756086,0.535046,-1.09885,-0.313033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.76,0.414852,0.137621,0.366783,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.255444,0.187138,0.099651,0.255398,0.203735,0.221627,0.758231,0.535835,-1.09806,-0.314141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.78,0.415281,0.137935,0.36695,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.254156,0.186195,0.0991486,0.255823,0.204707,0.221725,0.760378,0.536624,-1.09728,-0.31525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.8,0.415711,0.13825,0.367118,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.252868,0.185251,0.0986463,0.256249,0.20568,0.221821,0.762527,0.537412,-1.09649,-0.316361,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.82,0.41614,0.138564,0.367285,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.25158,0.184308,0.0981439,0.256675,0.206655,0.221916,0.764679,0.538201,-1.0957,-0.317473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.84,0.416569,0.138879,0.367453,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.250292,0.183364,0.0976415,0.257102,0.207631,0.222009,0.766832,0.53899,-1.09492,-0.318587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.86,0.416999,0.139193,0.36762,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.249004,0.182421,0.0971391,0.257529,0.208609,0.222101,0.768987,0.539778,-1.09413,-0.319702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.88,0.417428,0.139508,0.367788,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.247717,0.181477,0.0966367,0.257957,0.209588,0.222192,0.771145,0.540567,-1.09335,-0.320819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.9,0.417857,0.139822,0.367955,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.246429,0.180534,0.0961343,0.258386,0.210568,0.222281,0.773305,0.541355,-1.09257,-0.321937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.92,0.418286,0.140137,0.368123,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.245141,0.17959,0.0956319,0.258815,0.21155,0.222369,0.775467,0.542144,-1.09178,-0.323056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.94,0.418716,0.140451,0.36829,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.243853,0.178647,0.0951295,0.259245,0.212533,0.222455,0.77763,0.542932,-1.091,-0.324177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.96,0.419145,0.140765,0.368458,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.242565,0.177704,0.0946271,0.259693,0.213539,0.222547,0.779837,0.543752,-1.09021,-0.32533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.98,0.419574,0.14108,0.368625,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.241278,0.17676,0.0941248,0.26011,0.214506,0.222626,0.781971,0.544515,-1.08943,-0.326429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,0.420003,0.141394,0.368793,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.23999,0.175817,0.0936224,0.260556,0.215512,0.222714,0.784177,0.54533,-1.08864,-0.32758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.02,0.420433,0.141709,0.36896,0.70709,9.8864e-05,0.70712,-2.1146e-05,0.0214636,0.0157242,0.00837315,0,0,0,inf,0.238702,0.174873,0.09312,0.260974,0.216482,0.22279,0.786314,0.546092,-1.08786,-0.328681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
