# Goal Position: [0.5, 0.1, 0.5]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: task_space
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,att_force_x_N,att_force_y_N,att_force_z_N,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s,joint_torque_1_N_m,joint_torque_2_N_m,joint_torque_3_N_m,joint_torque_4_N_m,joint_torque_5_N_m,joint_torque_6_N_m,joint_torque_7_N_m
3.12,0.29348,0.0243817,0.343768,0.707198,2.36517e-05,0.707016,-7.6606e-05,0.0213535,0.00781866,0.0161538,-2.77224e-05,-4.51346e-05,4.23364e-06,inf,0,0,0,0.065184,-0.142496,0.0738111,0.201454,0.146622,-1.22895,-0.0387922,-0.012636,0.00919076,-0.0177595,-0.0756615,-0.036307,-0.083012,0.0205939,0,0,0,0,0,0,0
3.14,0.293907,0.0245381,0.344092,0.707198,2.34258e-05,0.707015,-7.64398e-05,0.0213535,0.00781866,0.0161538,-2.77352e-05,-4.52702e-05,4.31683e-06,inf,0,0,0,0.065454,-0.142714,0.0741896,0.202972,0.147395,-1.22725,-0.039222,-0.0134985,0.01091,-0.0189245,-0.0758743,-0.0386917,-0.0849396,0.0214899,0,0,0,0,0,0,0
3.16,0.294334,0.0246945,0.344415,0.707199,2.31992e-05,0.707015,-7.62742e-05,0.0213535,0.00781866,0.0161538,-2.77482e-05,-4.54062e-05,4.40006e-06,inf,0,0,0,0.0657063,-0.142892,0.0745461,0.204488,0.148125,-1.22559,-0.0396391,-0.0126137,0.00887937,-0.0178246,-0.0758223,-0.036487,-0.0828293,0.0208547,0,0,0,0,0,0,0
3.18,0.294761,0.0248509,0.344738,0.707199,2.29719e-05,0.707015,-7.61091e-05,0.0213535,0.00781866,0.0161538,-2.77615e-05,-4.55426e-05,4.48332e-06,inf,0,0,0,0.0659741,-0.143099,0.0749238,0.20601,0.148898,-1.2239,-0.040073,-0.0133918,0.0103758,-0.0188859,-0.0760768,-0.0386632,-0.0845734,0.0216934,0,0,0,0,0,0,0
3.2,0.295188,0.0250072,0.345061,0.707199,2.2744e-05,0.707014,-7.59444e-05,0.0213535,0.00781866,0.0161538,-2.77751e-05,-4.56795e-05,4.56663e-06,inf,0,0,0,0.0662238,-0.143266,0.0752788,0.20753,0.149626,-1.22225,-0.0404935,-0.0124825,0.00831381,-0.01775,-0.0760255,-0.0363856,-0.0824344,0.0210279,0,0,0,0,0,0,0
3.22,0.295615,0.0251636,0.345384,0.7072,2.25154e-05,0.707014,-7.57803e-05,0.0213535,0.00781866,0.0161538,-2.77889e-05,-4.58167e-05,4.64998e-06,inf,0,0,0,0.0664773,-0.143436,0.0756399,0.209056,0.150367,-1.2206,-0.0409207,-0.0126768,0.00854261,-0.0180536,-0.0762682,-0.0370282,-0.0828941,0.0213603,0,0,0,0,0,0,0
3.24,0.296042,0.02532,0.345707,0.7072,2.2286e-05,0.707014,-7.56166e-05,0.0213535,0.00781866,0.0161538,-2.78029e-05,-4.59544e-05,4.73337e-06,inf,0,0,0,0.0667314,-0.143606,0.0760026,0.210583,0.151111,-1.21894,-0.0413512,-0.0127028,0.00846174,-0.0181348,-0.0763383,-0.0372171,-0.0828661,0.0215223,0,0,0,0,0,0,0
3.26,0.296469,0.0254764,0.34603,0.7072,2.2056e-05,0.707013,-7.54535e-05,0.0213535,0.00781866,0.0161538,-2.78172e-05,-4.60924e-05,4.81681e-06,inf,0,0,0,0.0669847,-0.14377,0.0763653,0.212111,0.151856,-1.21728,-0.0417838,-0.0126651,0.00823903,-0.0181337,-0.0764303,-0.0372401,-0.0827184,0.0216322,0,0,0,0,0,0,0
3.28,0.296896,0.0256327,0.346353,0.707201,2.18253e-05,0.707013,-7.52908e-05,0.0213535,0.00781866,0.0161538,-2.78318e-05,-4.62309e-05,4.90029e-06,inf,0,0,0,0.0672368,-0.14393,0.0767273,0.213642,0.1526,-1.21563,-0.0422183,-0.0126049,0.00796527,-0.0181034,-0.0765311,-0.0372042,-0.0825283,0.0217233,0,0,0,0,0,0,0
3.3,0.297323,0.0257891,0.346676,0.707201,2.15939e-05,0.707013,-7.51286e-05,0.0213535,0.00781866,0.0161538,-2.78465e-05,-4.63698e-05,4.98381e-06,inf,0,0,0,0.0674875,-0.144083,0.0770886,0.215175,0.153343,-1.21399,-0.0426544,-0.012537,0.00767414,-0.0180629,-0.0766348,-0.0371478,-0.0823239,0.0218075,0,0,0,0,0,0,0
3.32,0.297751,0.0259455,0.346999,0.707201,2.13618e-05,0.707012,-7.49669e-05,0.0213535,0.00781866,0.0161538,-2.78616e-05,-4.65091e-05,5.06737e-06,inf,0,0,0,0.0677368,-0.144231,0.077449,0.216709,0.154085,-1.21235,-0.0430922,-0.0124666,0.00737795,-0.018019,-0.0767392,-0.0370846,-0.0821151,0.0218891,0,0,0,0,0,0,0
3.34,0.298178,0.0261018,0.347322,0.707202,2.11291e-05,0.707012,-7.48057e-05,0.0213535,0.00781866,0.0161538,-2.78769e-05,-4.66489e-05,5.15099e-06,inf,0,0,0,0.0679848,-0.144372,0.0778084,0.218246,0.154825,-1.21071,-0.0435316,-0.0123957,0.00708116,-0.017974,-0.0768437,-0.0370194,-0.0819058,0.0219696,0,0,0,0,0,0,0
3.36,0.298605,0.0262582,0.347645,0.707202,2.08956e-05,0.707012,-7.46449e-05,0.0213535,0.00781866,0.0161538,-2.78924e-05,-4.6789e-05,5.23464e-06,inf,0,0,0,0.0682312,-0.144508,0.078167,0.219785,0.155564,-1.20907,-0.0439726,-0.0123247,0.00678536,-0.0179288,-0.0769479,-0.036954,-0.0816971,0.0220496,0,0,0,0,0,0,0
3.38,0.299032,0.0264146,0.347968,0.707202,2.06614e-05,0.707011,-7.44847e-05,0.0213535,0.00781866,0.0161538,-2.79082e-05,-4.69296e-05,5.31835e-06,inf,0,0,0,0.0684763,-0.144638,0.0785247,0.221326,0.156302,-1.20744,-0.0444152,-0.0122541,0.00649111,-0.0178838,-0.0770518,-0.036889,-0.0814896,0.0221294,0,0,0,0,0,0,0
3.4,0.299459,0.026571,0.348292,0.707203,2.04265e-05,0.707011,-7.43249e-05,0.0213535,0.00781866,0.0161538,-2.79243e-05,-4.70706e-05,5.4021e-06,inf,0,0,0,0.0687082,-0.144739,0.0788658,0.222867,0.157006,-1.20584,-0.0448481,-0.0115942,0.00506138,-0.0170533,-0.0770195,-0.035231,-0.0800131,0.0216441,0,0,0,0,0,0,0
3.42,0.299886,0.0267273,0.348615,0.707203,2.01909e-05,0.707011,-7.41656e-05,0.0213535,0.00781866,0.0161538,-2.79406e-05,-4.7212e-05,5.4859e-06,inf,0,0,0,0.0689581,-0.144871,0.0792318,0.224416,0.157762,-1.2042,-0.0453015,-0.0124934,0.00661021,-0.0183021,-0.0774624,-0.0377942,-0.0819865,0.0226692,0,0,0,0,0,0,0
3.44,0.300313,0.0268837,0.348938,0.707203,1.99546e-05,0.70701,-7.40068e-05,0.0213535,0.00781866,0.0161538,-2.79571e-05,-4.73539e-05,5.56975e-06,inf,0,0,0,0.0691899,-0.144967,0.0795746,0.225959,0.158472,-1.20261,-0.0457398,-0.0115921,0.00478507,-0.0171419,-0.0771747,-0.0354619,-0.0798569,0.0219148,0,0,0,0,0,0,0
3.46,0.30074,0.0270401,0.349261,0.707204,1.97176e-05,0.70701,-7.38484e-05,0.0213535,0.00781866,0.0161538,-2.79739e-05,-4.74962e-05,5.65365e-06,inf,0,0,0,0.069438,-0.14509,0.0799403,0.227512,0.159228,-1.20097,-0.0461973,-0.0124041,0.00612415,-0.0182807,-0.0776552,-0.0378042,-0.0816569,0.0228752,0,0,0,0,0,0,0
3.48,0.301167,0.0271965,0.349584,0.707204,1.94798e-05,0.70701,-7.36906e-05,0.0213535,0.00781866,0.0161538,-2.7991e-05,-4.76389e-05,5.73761e-06,inf,0,0,0,0.0696675,-0.145175,0.0802818,0.22906,0.159935,-1.19938,-0.046639,-0.0114751,0.0042706,-0.017079,-0.0773657,-0.0353876,-0.0795,0.022085,0,0,0,0,0,0,0
3.5,0.301594,0.0273528,0.349907,0.707204,1.92414e-05,0.707009,-7.35332e-05,0.0213535,0.00781866,0.0161538,-2.80083e-05,-4.7782e-05,5.82161e-06,inf,0,0,0,0.069901,-0.145264,0.0806298,0.230614,0.160657,-1.19778,-0.047088,-0.0116758,0.00445308,-0.0173998,-0.077709,-0.0360713,-0.080011,0.0224536,0,0,0,0,0,0,0
3.52,0.302021,0.0275092,0.35023,0.707205,1.90022e-05,0.707009,-7.33762e-05,0.0213535,0.00781866,0.0161538,-2.80259e-05,-4.79256e-05,5.90567e-06,inf,0,0,0,0.0701353,-0.145352,0.0809798,0.232169,0.161383,-1.19618,-0.0475406,-0.0117141,0.00438404,-0.0174971,-0.0777803,-0.0362944,-0.0799937,0.0226261,0,0,0,0,0,0,0
3.54,0.302448,0.0276656,0.350553,0.707205,1.87624e-05,0.707009,-7.32198e-05,0.0213535,0.00781866,0.0161538,-2.80437e-05,-4.80696e-05,5.98977e-06,inf,0,0,0,0.070369,-0.145435,0.0813299,0.233727,0.16211,-1.19459,-0.0479953,-0.0116862,0.00418313,-0.0175065,-0.077868,-0.0363402,-0.0798623,0.0227392,0,0,0,0,0,0,0
3.56,0.302875,0.027822,0.350876,0.707205,1.85218e-05,0.707008,-7.30638e-05,0.0213535,0.00781866,0.0161538,-2.80617e-05,-4.8214e-05,6.07394e-06,inf,0,0,0,0.0706017,-0.145514,0.0816796,0.235286,0.162836,-1.19299,-0.0484519,-0.0116339,0.00393383,-0.0174833,-0.0779634,-0.0363204,-0.0796908,0.0228304,0,0,0,0,0,0,0
3.58,0.303302,0.0279783,0.351199,0.707206,1.82805e-05,0.707008,-7.29083e-05,0.0213535,0.00781866,0.0161538,-2.80801e-05,-4.83589e-05,6.15815e-06,inf,0,0,0,0.0708332,-0.145587,0.0820285,0.236847,0.163561,-1.1914,-0.0489102,-0.0115728,0.00366776,-0.0174482,-0.0780615,-0.0362769,-0.0795054,0.0229133,0,0,0,0,0,0,0
3.6,0.30373,0.0281347,0.351522,0.707206,1.80384e-05,0.707008,-7.27532e-05,0.0213535,0.00781866,0.0161538,-2.80986e-05,-4.85041e-05,6.24243e-06,inf,0,0,0,0.0710633,-0.145655,0.0823767,0.238411,0.164286,-1.18982,-0.0493701,-0.0115087,0.00339662,-0.0174089,-0.0781604,-0.036225,-0.0793157,0.022993,0,0,0,0,0,0,0
3.62,0.304157,0.0282911,0.351845,0.707206,1.77956e-05,0.707007,-7.25986e-05,0.0213535,0.00781866,0.0161538,-2.81175e-05,-4.86499e-05,6.32676e-06,inf,0,0,0,0.0712922,-0.145718,0.0827241,0.239976,0.165009,-1.18823,-0.0498315,-0.0114438,0.0031247,-0.0173682,-0.0782592,-0.0361704,-0.0791253,0.0230715,0,0,0,0,0,0,0
3.64,0.304584,0.0284474,0.352168,0.707207,1.75521e-05,0.707007,-7.24445e-05,0.0213535,0.00781866,0.0161538,-2.81365e-05,-4.8796e-05,6.41114e-06,inf,0,0,0,0.0715198,-0.145775,0.0830706,0.241543,0.165732,-1.18665,-0.0502945,-0.0113789,0.00285356,-0.0173272,-0.0783579,-0.0361153,-0.0789355,0.0231495,0,0,0,0,0,0,0
3.66,0.305011,0.0286038,0.352492,0.707207,1.73079e-05,0.707007,-7.22908e-05,0.0213535,0.00781866,0.0161538,-2.81559e-05,-4.89427e-05,6.49558e-06,inf,0,0,0,0.0717461,-0.145827,0.0834163,0.243112,0.166453,-1.18508,-0.050759,-0.0113142,0.00258378,-0.0172862,-0.0784562,-0.0360605,-0.0787466,0.0232272,0,0,0,0,0,0,0
3.68,0.305438,0.0287602,0.352815,0.707207,1.70629e-05,0.707006,-7.21376e-05,0.0213535,0.00781866,0.0161538,-2.81754e-05,-4.90897e-05,6.58009e-06,inf,0,0,0,0.0719711,-0.145873,0.0837612,0.244683,0.167173,-1.18351,-0.0512251,-0.0112499,0.00231554,-0.0172455,-0.0785542,-0.0360062,-0.078559,0.0233047,0,0,0,0,0,0,0
3.7,0.305865,0.0289166,0.353138,0.707208,1.68172e-05,0.707006,-7.19849e-05,0.0213535,0.00781866,0.0161538,-2.81953e-05,-4.92372e-05,6.66465e-06,inf,0,0,0,0.0721948,-0.145914,0.0841053,0.246256,0.167892,-1.18194,-0.0516928,-0.0111859,0.00204891,-0.017205,-0.0786518,-0.0359526,-0.0783726,0.0233821,0,0,0,0,0,0,0
3.72,0.306292,0.0290729,0.353461,0.707208,1.65708e-05,0.707006,-7.18326e-05,0.0213535,0.00781866,0.0161538,-2.82154e-05,-4.93851e-05,6.74927e-06,inf,0,0,0,0.0724172,-0.14595,0.0844486,0.247831,0.16861,-1.18038,-0.052162,-0.0111224,0.00178391,-0.0171647,-0.0787491,-0.0358997,-0.0781874,0.0234594,0,0,0,0,0,0,0
3.74,0.306719,0.0292293,0.353784,0.707208,1.63236e-05,0.707005,-7.16808e-05,0.0213535,0.00781866,0.0161538,-2.82357e-05,-4.95335e-05,6.83395e-06,inf,0,0,0,0.0726262,-0.14596,0.0847742,0.249402,0.169292,-1.17884,-0.0526193,-0.010446,0.000547855,-0.0162761,-0.0785314,-0.0341201,-0.0767324,0.0228661,0,0,0,0,0,0,0
3.76,0.307146,0.0293857,0.354107,0.707209,1.60757e-05,0.707005,-7.15294e-05,0.0213535,0.00781866,0.0161538,-2.82563e-05,-4.96823e-05,6.91869e-06,inf,0,0,0,0.0728538,-0.145997,0.0851266,0.250988,0.17003,-1.17727,-0.0531005,-0.01138,0.00183905,-0.0176198,-0.0793068,-0.0368911,-0.0787599,0.0240627,0,0,0,0,0,0,0
3.78,0.307573,0.0295421,0.35443,0.707209,1.5827e-05,0.707004,-7.13785e-05,0.0213535,0.00781866,0.0161538,-2.82772e-05,-4.98316e-05,7.0035e-06,inf,0,0,0,0.0730631,-0.146003,0.0854544,0.252562,0.170719,-1.17574,-0.0535636,-0.0104665,0.000299695,-0.0163918,-0.0786861,-0.0344101,-0.0765995,0.0231525,0,0,0,0,0,0,0
3.8,0.308,0.0296984,0.354753,0.707209,1.55776e-05,0.707004,-7.1228e-05,0.0213535,0.00781866,0.0161538,-2.82983e-05,-4.99813e-05,7.08836e-06,inf,0,0,0,0.0732893,-0.146031,0.0858068,0.254151,0.171457,-1.17417,-0.0540491,-0.0113109,0.00140062,-0.0176185,-0.0794915,-0.0369463,-0.0784672,0.0242749,0,0,0,0,0,0,0
3.82,0.308427,0.0298548,0.355076,0.70721,1.53275e-05,0.707004,-7.1078e-05,0.0213535,0.00781866,0.0161538,-2.83196e-05,-5.01315e-05,7.1733e-06,inf,0,0,0,0.0734966,-0.146028,0.0861336,0.255729,0.172145,-1.17264,-0.0545155,-0.0103658,-0.00016168,-0.0163422,-0.0788652,-0.0343673,-0.0762825,0.0233218,0,0,0,0,0,0,0
3.84,0.308854,0.0300112,0.355399,0.70721,1.50765e-05,0.707003,-7.09284e-05,0.0213535,0.00781866,0.0161538,-2.83412e-05,-5.02821e-05,7.25829e-06,inf,0,0,0,0.0737205,-0.146046,0.0864846,0.257323,0.172882,-1.17108,-0.0550043,-0.0111935,0.000880823,-0.0175506,-0.0796879,-0.0368678,-0.078107,0.0244396,0,0,0,0,0,0,0
3.86,0.309281,0.0301675,0.355722,0.70721,1.48249e-05,0.707003,-7.07793e-05,0.0213535,0.00781866,0.0161538,-2.83631e-05,-5.04332e-05,7.34335e-06,inf,0,0,0,0.0739255,-0.146033,0.08681,0.258903,0.173568,-1.16956,-0.0554738,-0.0102495,-0.00064663,-0.0162703,-0.0790473,-0.03428,-0.0759457,0.0234744,0,0,0,0,0,0,0
3.88,0.309708,0.0303239,0.356045,0.707211,1.45724e-05,0.707003,-7.06306e-05,0.0213535,0.00781866,0.0161538,-2.83852e-05,-5.05847e-05,7.42848e-06,inf,0,0,0,0.0741345,-0.146022,0.0871422,0.260494,0.174268,-1.16803,-0.0559517,-0.0104527,-0.000546367,-0.0166071,-0.0795378,-0.0350066,-0.0765168,0.0238936,0,0,0,0,0,0,0
3.9,0.310136,0.0304803,0.356368,0.707211,1.43193e-05,0.707002,-7.04824e-05,0.0213535,0.00781866,0.0161538,-2.84076e-05,-5.07367e-05,7.51368e-06,inf,0,0,0,0.0743446,-0.146009,0.0874766,0.262087,0.174973,-1.1665,-0.0564333,-0.0105041,-0.00061357,-0.0167222,-0.0796164,-0.0352685,-0.0765049,0.0240811,0,0,0,0,0,0,0
3.92,0.310563,0.0306367,0.356692,0.707212,1.40653e-05,0.707002,-7.03346e-05,0.0213535,0.00781866,0.0161538,-2.84302e-05,-5.08892e-05,7.59894e-06,inf,0,0,0,0.0745544,-0.145994,0.0878115,0.263681,0.17568,-1.16497,-0.0569173,-0.0104874,-0.000793948,-0.0167435,-0.0797011,-0.0353411,-0.0763891,0.0241997,0,0,0,0,0,0,0
3.94,0.31099,0.030793,0.357015,0.707212,1.38106e-05,0.707002,-7.01872e-05,0.0213535,0.00781866,0.0161538,-2.84531e-05,-5.10421e-05,7.68427e-06,inf,0,0,0,0.0747633,-0.145973,0.0881461,0.265276,0.176387,-1.16345,-0.0574031,-0.0104447,-0.00101652,-0.0167287,-0.0797913,-0.035341,-0.0762381,0.0242922,0,0,0,0,0,0,0
3.96,0.311417,0.0309494,0.357338,0.707212,1.35551e-05,0.707001,-7.00403e-05,0.0213535,0.00781866,0.0161538,-2.84763e-05,-5.11954e-05,7.76967e-06,inf,0,0,0,0.0749711,-0.145948,0.0884801,0.266874,0.177093,-1.16192,-0.0578906,-0.0103922,-0.00125378,-0.0167003,-0.0798835,-0.0353136,-0.0760749,0.0243748,0,0,0,0,0,0,0
3.98,0.311844,0.0311058,0.357661,0.707213,1.32989e-05,0.707001,-6.98939e-05,0.0213535,0.00781866,0.0161538,-2.84997e-05,-5.13492e-05,7.85514e-06,inf,0,0,0,0.0751778,-0.145918,0.0888134,0.268474,0.177799,-1.16041,-0.0583797,-0.0103362,-0.00149553,-0.0166667,-0.0799762,-0.035276,-0.075908,0.0244535,0,0,0,0,0,0,0
4,0.312271,0.0312622,0.357984,0.707213,1.30419e-05,0.707001,-6.97479e-05,0.0213535,0.00781866,0.0161538,-2.85233e-05,-5.15035e-05,7.94068e-06,inf,0,0,0,0.0753834,-0.145884,0.089146,0.270075,0.178503,-1.15889,-0.0588703,-0.0102792,-0.00173802,-0.0166313,-0.0800688,-0.0352351,-0.0757403,0.0245306,0,0,0,0,0,0,0
4.02,0.312698,0.0314185,0.358307,0.707213,1.27841e-05,0.707,-6.96023e-05,0.0213535,0.00781866,0.0161538,-2.85473e-05,-5.16583e-05,8.02629e-06,inf,0,0,0,0.0755879,-0.145844,0.0894779,0.271678,0.179207,-1.15738,-0.0593625,-0.0102219,-0.00197987,-0.0165955,-0.0801613,-0.0351932,-0.0755731,0.0246072,0,0,0,0,0,0,0
4.04,0.313125,0.0315749,0.35863,0.707214,1.25256e-05,0.707,-6.94571e-05,0.0213535,0.00781866,0.0161538,-2.85714e-05,-5.18135e-05,8.11197e-06,inf,0,0,0,0.0757911,-0.1458,0.0898091,0.273283,0.17991,-1.15587,-0.0598561,-0.0101649,-0.00222057,-0.0165595,-0.0802535,-0.0351514,-0.0754068,0.0246835,0,0,0,0,0,0,0
4.06,0.313552,0.0317313,0.358953,0.707214,1.22662e-05,0.706999,-6.93124e-05,0.0213535,0.00781866,0.0161538,-2.85959e-05,-5.19691e-05,8.19773e-06,inf,0,0,0,0.0759933,-0.14575,0.0901396,0.27489,0.180612,-1.15437,-0.0603513,-0.0101081,-0.00245996,-0.0165237,-0.0803454,-0.0351101,-0.0752415,0.0247597,0,0,0,0,0,0,0
4.08,0.313979,0.0318877,0.359276,0.707214,1.20061e-05,0.706999,-6.91681e-05,0.0213535,0.00781866,0.0161538,-2.86206e-05,-5.21253e-05,8.28356e-06,inf,0,0,0,0.0761943,-0.145696,0.0904694,0.276499,0.181314,-1.15287,-0.060848,-0.0100518,-0.00269798,-0.0164881,-0.0804371,-0.0350693,-0.0750773,0.0248359,0,0,0,0,0,0,0
4.1,0.314406,0.032044,0.359599,0.707215,1.17452e-05,0.706999,-6.90243e-05,0.0213535,0.00781866,0.0161538,-2.86455e-05,-5.22819e-05,8.36946e-06,inf,0,0,0,0.0763943,-0.145638,0.0907984,0.278109,0.182014,-1.15137,-0.0613463,-0.00999575,-0.00293461,-0.0164528,-0.0805285,-0.0350291,-0.0749142,0.024912,0,0,0,0,0,0,0
4.12,0.314833,0.0322004,0.359922,0.707215,1.14835e-05,0.706998,-6.88808e-05,0.0213535,0.00781866,0.0161538,-2.86707e-05,-5.2439e-05,8.45544e-06,inf,0,0,0,0.0765931,-0.145574,0.0911268,0.279722,0.182714,-1.14987,-0.061846,-0.00994013,-0.00316986,-0.0164177,-0.0806196,-0.0349896,-0.0747521,0.0249881,0,0,0,0,0,0,0
4.14,0.31526,0.0323568,0.360245,0.707216,1.12211e-05,0.706998,-6.87379e-05,0.0213535,0.00781866,0.0161538,-2.86962e-05,-5.25965e-05,8.5415e-06,inf,0,0,0,0.0767908,-0.145506,0.0914544,0.281336,0.183413,-1.14838,-0.0623473,-0.00988489,-0.00340374,-0.0163828,-0.0807104,-0.0349508,-0.0745911,0.0250642,0,0,0,0,0,0,0
4.16,0.315687,0.0325131,0.360568,0.707216,1.09578e-05,0.706998,-6.85953e-05,0.0213535,0.00781866,0.0161538,-2.87219e-05,-5.27546e-05,8.62763e-06,inf,0,0,0,0.0769874,-0.145433,0.0917814,0.282952,0.184112,-1.14689,-0.0628501,-0.00983004,-0.00363625,-0.0163481,-0.080801,-0.0349126,-0.0744313,0.0251403,0,0,0,0,0,0,0
4.18,0.316115,0.0326695,0.360891,0.707216,1.06938e-05,0.706997,-6.84532e-05,0.0213535,0.00781866,0.0161538,-2.87479e-05,-5.29131e-05,8.71384e-06,inf,0,0,0,0.0771829,-0.145356,0.0921077,0.28457,0.184809,-1.14541,-0.0633545,-0.00977557,-0.00386741,-0.0163137,-0.0808913,-0.034875,-0.0742724,0.0252163,0,0,0,0,0,0,0
4.2,0.316542,0.0328259,0.361215,0.707217,1.04289e-05,0.706997,-6.83115e-05,0.0213535,0.00781866,0.0161538,-2.87741e-05,-5.30721e-05,8.80013e-06,inf,0,0,0,0.0773773,-0.145274,0.0924333,0.28619,0.185506,-1.14392,-0.0638603,-0.00972148,-0.00409723,-0.0162796,-0.0809813,-0.0348381,-0.0741146,0.0252924,0,0,0,0,0,0,0
4.22,0.316969,0.0329823,0.361538,0.707217,1.01633e-05,0.706996,-6.81702e-05,0.0213535,0.00781866,0.0161538,-2.88006e-05,-5.32315e-05,8.8865e-06,inf,0,0,0,0.0775707,-0.145188,0.0927582,0.287811,0.186202,-1.14245,-0.0643677,-0.00966777,-0.00432572,-0.0162456,-0.0810711,-0.0348018,-0.0739579,0.0253684,0,0,0,0,0,0,0
4.24,0.317396,0.0331386,0.361861,0.707217,9.89688e-06,0.706996,-6.80293e-05,0.0213535,0.00781866,0.0161538,-2.88274e-05,-5.33914e-05,8.97294e-06,inf,0,0,0,0.0777629,-0.145097,0.0930824,0.289434,0.186897,-1.14097,-0.0648766,-0.00961444,-0.00455289,-0.0162119,-0.0811607,-0.0347662,-0.0738022,0.0254445,0,0,0,0,0,0,0
4.26,0.317823,0.033295,0.362184,0.707218,9.62965e-06,0.706996,-6.78889e-05,0.0213535,0.00781866,0.0161538,-2.88544e-05,-5.35519e-05,9.05947e-06,inf,0,0,0,0.0779416,-0.144988,0.0933876,0.291047,0.187554,-1.13952,-0.0653704,-0.00893409,-0.00544453,-0.0152596,-0.0806481,-0.0328472,-0.0724225,0.0246926,0,0,0,0,0,0,0
4.28,0.31825,0.0334514,0.362507,0.707218,9.36162e-06,0.706995,-6.77488e-05,0.0213535,0.00781866,0.0161538,-2.88816e-05,-5.37128e-05,9.14608e-06,inf,0,0,0,0.0781394,-0.144895,0.0937218,0.292686,0.188271,-1.13803,-0.0658934,-0.00988856,-0.00463449,-0.016709,-0.081949,-0.035866,-0.0744537,0.026149,0,0,0,0,0,0,0
4.3,0.318677,0.0336078,0.36283,0.707219,9.09278e-06,0.706995,-6.76093e-05,0.0213535,0.00781866,0.0161538,-2.89092e-05,-5.38741e-05,9.23277e-06,inf,0,0,0,0.0783317,-0.144794,0.0940485,0.294315,0.188974,-1.13656,-0.0664103,-0.00961303,-0.00503334,-0.0163355,-0.0814265,-0.0351141,-0.073519,0.0258474,0,0,0,0,0,0,0
4.32,0.319104,0.0337641,0.363153,0.707219,8.82313e-06,0.706995,-6.74701e-05,0.0213535,0.00781866,0.0161538,-2.8937e-05,-5.4036e-05,9.31955e-06,inf,0,0,0,0.0785084,-0.144674,0.0943533,0.295933,0.189632,-1.13512,-0.0669098,-0.00883819,-0.00600827,-0.0152422,-0.0808937,-0.0329089,-0.0720477,0.024974,0,0,0,0,0,0,0
4.34,0.319531,0.0339205,0.363476,0.707219,8.55268e-06,0.706994,-6.73313e-05,0.0213535,0.00781866,0.0161538,-2.8965e-05,-5.41984e-05,9.40641e-06,inf,0,0,0,0.0787035,-0.144568,0.0946862,0.297577,0.190349,-1.13364,-0.067438,-0.00975355,-0.00529924,-0.0166434,-0.0822243,-0.0358338,-0.0740054,0.0264092,0,0,0,0,0,0,0
4.36,0.319958,0.0340769,0.363799,0.70722,8.28141e-06,0.706994,-6.7193e-05,0.0213535,0.00781866,0.0161538,-2.89933e-05,-5.43612e-05,9.49335e-06,inf,0,0,0,0.0788803,-0.144442,0.0949927,0.299198,0.191011,-1.1322,-0.0679428,-0.00883961,-0.00630345,-0.0153235,-0.0810659,-0.0331396,-0.0718807,0.025237,0,0,0,0,0,0,0
4.38,0.320385,0.0342333,0.364122,0.70722,8.00932e-06,0.706993,-6.7055e-05,0.0213535,0.00781866,0.0161538,-2.90219e-05,-5.45245e-05,9.58038e-06,inf,0,0,0,0.0790741,-0.144328,0.0953255,0.300846,0.191729,-1.13073,-0.068475,-0.00969223,-0.00570576,-0.0166394,-0.0824053,-0.0358934,-0.0737376,0.0266133,0,0,0,0,0,0,0
4.4,0.320812,0.0343896,0.364445,0.70722,7.73642e-06,0.706993,-6.69175e-05,0.0213535,0.00781866,0.0161538,-2.90508e-05,-5.46884e-05,9.6675e-06,inf,0,0,0,0.0792492,-0.144194,0.0956311,0.302471,0.192392,-1.1293,-0.068983,-0.00875584,-0.00670313,-0.0152817,-0.0812319,-0.0331217,-0.0716105,0.0254015,0,0,0,0,0,0,0
4.42,0.321239,0.034546,0.364768,0.707221,7.4627e-06,0.706993,-6.67804e-05,0.0213535,0.00781866,0.0161538,-2.90799e-05,-5.48527e-05,9.7547e-06,inf,0,0,0,0.0794412,-0.144071,0.0959628,0.304123,0.193109,-1.12783,-0.0695186,-0.00959584,-0.00615138,-0.0165839,-0.0825886,-0.0358503,-0.0734363,0.0267772,0,0,0,0,0,0,0
4.44,0.321666,0.0347024,0.365091,0.707221,7.18816e-06,0.706992,-6.66437e-05,0.0213535,0.00781866,0.0161538,-2.91092e-05,-5.50175e-05,9.84199e-06,inf,0,0,0,0.0796144,-0.143929,0.0962672,0.305751,0.19377,-1.1264,-0.0700296,-0.00866064,-0.00711262,-0.0152224,-0.0813981,-0.0330692,-0.0713318,0.0255519,0,0,0,0,0,0,0
