# Goal Position: [0.5, 0.1, 0.5]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: task_space
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,att_force_x_N,att_force_y_N,att_force_z_N,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s,joint_torque_1_N_m,joint_torque_2_N_m,joint_torque_3_N_m,joint_torque_4_N_m,joint_torque_5_N_m,joint_torque_6_N_m,joint_torque_7_N_m
3.2,0.295183,0.024976,0.345071,0.707052,-5.06817e-05,0.707161,-3.94539e-05,0.0213534,0.00782173,0.0161523,-3.5651e-05,1.66975e-05,2.78916e-05,0.240045,0.61445,0.225072,0.464787,0.0661849,-0.143027,0.0752161,0.207615,0.14966,-1.22283,-0.0404574,-0.0128679,0.00903852,-0.0182335,-0.0761345,-0.0373745,-0.0832079,0.0213442,0,0,0,0,0,0,0
3.22,0.29561,0.0251324,0.345394,0.707052,-5.11311e-05,0.707161,-3.9399e-05,0.0213534,0.00782173,0.0161523,-3.57348e-05,1.67476e-05,2.79987e-05,0.239699,0.613169,0.224603,0.463817,0.0664415,-0.143203,0.0755807,0.209139,0.150408,-1.22117,-0.0408865,-0.0128311,0.00881782,-0.0182338,-0.0762263,-0.0374,-0.0830619,0.0214556,0,0,0,0,0,0,0
3.24,0.296038,0.0252889,0.345717,0.707052,-5.15817e-05,0.707161,-3.93444e-05,0.0213534,0.00782173,0.0161523,-3.5819e-05,1.67979e-05,2.8106e-05,0.239355,0.611887,0.224133,0.462848,0.0666969,-0.143374,0.0759448,0.210666,0.151155,-1.21951,-0.0413175,-0.0127707,0.00854257,-0.0182036,-0.0763275,-0.0373641,-0.0828707,0.0215475,0,0,0,0,0,0,0
3.26,0.296465,0.0254453,0.34604,0.707052,-5.20338e-05,0.707161,-3.92898e-05,0.0213534,0.00782173,0.0161523,-3.59035e-05,1.68484e-05,2.82136e-05,0.239011,0.610606,0.223664,0.461879,0.066951,-0.143539,0.0763081,0.212195,0.151902,-1.21786,-0.0417501,-0.0127022,0.00824854,-0.0181626,-0.076432,-0.0373067,-0.0826639,0.0216323,0,0,0,0,0,0,0
3.28,0.296892,0.0256017,0.346363,0.707052,-5.24871e-05,0.707162,-3.92355e-05,0.0213534,0.00782173,0.0161523,-3.59883e-05,1.6899e-05,2.83214e-05,0.238668,0.609325,0.223195,0.46091,0.0672036,-0.143698,0.0766704,0.213725,0.152646,-1.21621,-0.0421844,-0.012631,0.00794888,-0.0181181,-0.0765373,-0.0372421,-0.0824524,0.0217144,0,0,0,0,0,0,0
3.3,0.297319,0.0257582,0.346686,0.707052,-5.29419e-05,0.707162,-3.91813e-05,0.0213534,0.00782173,0.0161523,-3.60735e-05,1.69498e-05,2.84295e-05,0.238325,0.608044,0.222726,0.459941,0.0674548,-0.143851,0.0770319,0.215258,0.15339,-1.21456,-0.0426203,-0.0125592,0.00764841,-0.0180724,-0.0766427,-0.0371753,-0.0822401,0.0217953,0,0,0,0,0,0,0
3.32,0.297746,0.0259146,0.347009,0.707052,-5.3398e-05,0.707162,-3.91273e-05,0.0213534,0.00782173,0.0161523,-3.61589e-05,1.70007e-05,2.85378e-05,0.237984,0.606762,0.222256,0.458972,0.0677045,-0.143998,0.0773924,0.216793,0.154132,-1.21292,-0.0430578,-0.0124874,0.00734888,-0.0180266,-0.0767478,-0.0371084,-0.0820284,0.0218757,0,0,0,0,0,0,0
3.34,0.298173,0.026071,0.347332,0.707052,-5.38555e-05,0.707162,-3.90734e-05,0.0213534,0.00782173,0.0161523,-3.62447e-05,1.70518e-05,2.86464e-05,0.237643,0.605481,0.221787,0.458003,0.0679528,-0.144139,0.077752,0.21833,0.154873,-1.21129,-0.0434969,-0.012416,0.0070509,-0.0179809,-0.0768525,-0.0370417,-0.0818179,0.0219558,0,0,0,0,0,0,0
3.36,0.2986,0.0262275,0.347656,0.707052,-5.43144e-05,0.707162,-3.90197e-05,0.0213534,0.00782173,0.0161523,-3.63308e-05,1.7103e-05,2.87553e-05,0.237303,0.6042,0.221318,0.457033,0.0681997,-0.144274,0.0781107,0.219869,0.155612,-1.20965,-0.0439376,-0.0123449,0.00675468,-0.0179354,-0.0769568,-0.0369758,-0.0816087,0.0220357,0,0,0,0,0,0,0
3.38,0.299027,0.0263839,0.347979,0.707051,-5.47746e-05,0.707162,-3.89662e-05,0.0213534,0.00782173,0.0161523,-3.64173e-05,1.71544e-05,2.88644e-05,0.236963,0.602919,0.220848,0.456064,0.0684452,-0.144404,0.0784685,0.221411,0.156351,-1.20802,-0.04438,-0.0122742,0.0064603,-0.0178902,-0.0770607,-0.0369105,-0.0814009,0.0221154,0,0,0,0,0,0,0
3.4,0.299454,0.0265403,0.348302,0.707051,-5.52362e-05,0.707162,-3.89128e-05,0.0213534,0.00782173,0.0161523,-3.65041e-05,1.72059e-05,2.89738e-05,0.236625,0.601638,0.220379,0.455095,0.0686775,-0.144504,0.0788097,0.222951,0.157056,-1.20643,-0.0448126,-0.0116139,0.00503305,-0.0170597,-0.0770281,-0.0352524,-0.0799265,0.0216302,0,0,0,0,0,0,0
3.42,0.299881,0.0266968,0.348625,0.707051,-5.56992e-05,0.707162,-3.88596e-05,0.0213534,0.00782173,0.0161523,-3.65912e-05,1.72576e-05,2.90834e-05,0.236287,0.600356,0.21991,0.454126,0.0689278,-0.144636,0.0791759,0.224501,0.157812,-1.20479,-0.0452657,-0.0125139,0.00657781,-0.0183084,-0.0774716,-0.0378157,-0.0818959,0.0226553,0,0,0,0,0,0,0
3.44,0.300308,0.0268532,0.348948,0.707051,-5.61636e-05,0.707163,-3.88065e-05,0.0213534,0.00782173,0.0161523,-3.66786e-05,1.73094e-05,2.91933e-05,0.23595,0.599075,0.21944,0.453157,0.06916,-0.144731,0.0795189,0.226044,0.158522,-1.20319,-0.0457037,-0.0116118,0.00475615,-0.0171481,-0.0771835,-0.0354828,-0.0797694,0.0219008,0,0,0,0,0,0,0
3.46,0.300735,0.0270096,0.349271,0.707051,-5.66294e-05,0.707163,-3.87536e-05,0.0213534,0.00782173,0.0161523,-3.67663e-05,1.73614e-05,2.93035e-05,0.235614,0.597794,0.218971,0.452188,0.0694085,-0.144853,0.0798846,0.227598,0.159278,-1.20156,-0.0461609,-0.0124246,0.00609151,-0.0182868,-0.0776646,-0.0378253,-0.0815657,0.0228611,0,0,0,0,0,0,0
3.48,0.301162,0.0271661,0.349594,0.707051,-5.70966e-05,0.707163,-3.87009e-05,0.0213534,0.00782173,0.0161523,-3.68544e-05,1.74136e-05,2.94139e-05,0.235279,0.596513,0.218502,0.451219,0.0696384,-0.144938,0.0802263,0.229145,0.159986,-1.19997,-0.0466023,-0.0114948,0.0042416,-0.0170849,-0.0773746,-0.0354082,-0.079412,0.0220709,0,0,0,0,0,0,0
3.5,0.301589,0.0273225,0.349917,0.707051,-5.75652e-05,0.707163,-3.86483e-05,0.0213534,0.00782173,0.0161523,-3.69429e-05,1.74659e-05,2.95246e-05,0.234945,0.595232,0.218032,0.45025,0.0698723,-0.145026,0.0805744,0.230699,0.160708,-1.19838,-0.0470511,-0.0116959,0.004423,-0.0174058,-0.077718,-0.0360922,-0.0799218,0.0224396,0,0,0,0,0,0,0
3.52,0.302017,0.0274789,0.35024,0.707051,-5.80352e-05,0.707163,-3.85959e-05,0.0213534,0.00782173,0.0161523,-3.70316e-05,1.75184e-05,2.96355e-05,0.234611,0.59395,0.217563,0.44928,0.070107,-0.145113,0.0809245,0.232255,0.161434,-1.19678,-0.0475033,-0.0117342,0.00435351,-0.017503,-0.0777894,-0.0363151,-0.0799039,0.022612,0,0,0,0,0,0,0
3.54,0.302444,0.0276354,0.350563,0.70705,-5.85066e-05,0.707163,-3.85436e-05,0.0213534,0.00782173,0.0161523,-3.71207e-05,1.7571e-05,2.97467e-05,0.234278,0.592669,0.217094,0.448311,0.0703411,-0.145196,0.0812747,0.233813,0.162162,-1.19518,-0.0479578,-0.0117063,0.00415242,-0.0175122,-0.0778772,-0.0363606,-0.0797722,0.0227251,0,0,0,0,0,0,0
3.56,0.302871,0.0277918,0.350886,0.70705,-5.89795e-05,0.707163,-3.84915e-05,0.0213534,0.00782173,0.0161523,-3.72101e-05,1.76238e-05,2.98582e-05,0.233946,0.591388,0.216625,0.447342,0.0705742,-0.145274,0.0816245,0.235372,0.162888,-1.19359,-0.0484142,-0.011654,0.00390305,-0.0174889,-0.0779727,-0.0363407,-0.0796004,0.0228162,0,0,0,0,0,0,0
3.58,0.303298,0.0279482,0.351209,0.70705,-5.94537e-05,0.707163,-3.84395e-05,0.0213534,0.00782173,0.0161523,-3.72999e-05,1.76767e-05,2.997e-05,0.233615,0.590107,0.216155,0.446373,0.0708061,-0.145347,0.0819736,0.236934,0.163614,-1.192,-0.0488722,-0.0115929,0.00363696,-0.0174537,-0.0780708,-0.036297,-0.0794148,0.0228991,0,0,0,0,0,0,0
3.6,0.303725,0.0281047,0.351532,0.70705,-5.99294e-05,0.707164,-3.83877e-05,0.0213534,0.00782173,0.0161523,-3.739e-05,1.77298e-05,3.0082e-05,0.233284,0.588826,0.215686,0.445404,0.0710366,-0.145414,0.0823219,0.238497,0.164339,-1.19042,-0.0493317,-0.0115288,0.00336581,-0.0174143,-0.0781697,-0.0362449,-0.079225,0.0229788,0,0,0,0,0,0,0
3.62,0.304152,0.0282611,0.351855,0.70705,-6.04065e-05,0.707164,-3.83361e-05,0.0213534,0.00782173,0.0161523,-3.74804e-05,1.77831e-05,3.01943e-05,0.232955,0.587544,0.215217,0.444435,0.0712659,-0.145476,0.0826693,0.240062,0.165063,-1.18884,-0.0497929,-0.0114639,0.00309389,-0.0173735,-0.0782686,-0.0361902,-0.0790344,0.0230573,0,0,0,0,0,0,0
3.64,0.304579,0.0284175,0.352178,0.70705,-6.08851e-05,0.707164,-3.82846e-05,0.0213534,0.00782173,0.0161523,-3.75712e-05,1.78365e-05,3.03069e-05,0.232626,0.586263,0.214747,0.443466,0.0714939,-0.145533,0.083016,0.24163,0.165786,-1.18726,-0.0502556,-0.011399,0.00282276,-0.0173324,-0.0783673,-0.036135,-0.0788443,0.0231352,0,0,0,0,0,0,0
3.66,0.305006,0.028574,0.352501,0.70705,-6.1365e-05,0.707164,-3.82332e-05,0.0213534,0.00782173,0.0161523,-3.76623e-05,1.78901e-05,3.04197e-05,0.232298,0.584982,0.214278,0.442496,0.0717206,-0.145584,0.0833618,0.243199,0.166507,-1.18569,-0.0507198,-0.0113343,0.00255298,-0.0172914,-0.0784656,-0.03608,-0.0786553,0.0232129,0,0,0,0,0,0,0
3.68,0.305433,0.0287304,0.352824,0.70705,-6.18465e-05,0.707164,-3.8182e-05,0.0213534,0.00782173,0.0161523,-3.77537e-05,1.79438e-05,3.05328e-05,0.231971,0.583701,0.213809,0.441527,0.071946,-0.145629,0.0837068,0.24477,0.167228,-1.18412,-0.0511856,-0.01127,0.00228474,-0.0172505,-0.0785636,-0.0360256,-0.0784675,0.0232904,0,0,0,0,0,0,0
3.7,0.30586,0.0288868,0.353147,0.707049,-6.23293e-05,0.707164,-3.8131e-05,0.0213534,0.00782173,0.0161523,-3.78455e-05,1.79977e-05,3.06462e-05,0.231645,0.58242,0.213339,0.440558,0.0721701,-0.14567,0.084051,0.246344,0.167947,-1.18255,-0.051653,-0.0112061,0.00201812,-0.0172099,-0.0786613,-0.0359719,-0.0782809,0.0233677,0,0,0,0,0,0,0
3.72,0.306287,0.0290433,0.35347,0.707049,-6.28137e-05,0.707164,-3.80801e-05,0.0213534,0.00782173,0.0161523,-3.79376e-05,1.80518e-05,3.07599e-05,0.231319,0.581138,0.21287,0.439589,0.0723929,-0.145705,0.0843944,0.247919,0.168666,-1.18099,-0.0521219,-0.0111425,0.00175311,-0.0171696,-0.0787586,-0.0359188,-0.0780955,0.023445,0,0,0,0,0,0,0
3.74,0.306714,0.0291997,0.353793,0.707049,-6.32994e-05,0.707164,-3.80294e-05,0.0213534,0.00782173,0.0161523,-3.80301e-05,1.8106e-05,3.08738e-05,0.230994,0.579857,0.212401,0.43862,0.0726023,-0.145715,0.08472,0.24949,0.169349,-1.17946,-0.0525789,-0.0104657,0.000519778,-0.0162811,-0.0785405,-0.0341393,-0.0766428,0.0228518,0,0,0,0,0,0,0
3.76,0.307141,0.0293562,0.354116,0.707049,-6.37867e-05,0.707165,-3.79788e-05,0.0213534,0.00782173,0.0161523,-3.81229e-05,1.81604e-05,3.09881e-05,0.230671,0.578576,0.211932,0.437651,0.0728303,-0.145751,0.0850725,0.251076,0.170087,-1.17788,-0.0530599,-0.0114007,0.00180658,-0.0176246,-0.0793166,-0.0369103,-0.078666,0.0240483,0,0,0,0,0,0,0
3.78,0.307568,0.0295126,0.354439,0.707049,-6.42754e-05,0.707165,-3.79284e-05,0.0213534,0.00782173,0.0161523,-3.82161e-05,1.8215e-05,3.11025e-05,0.230348,0.577295,0.211462,0.436682,0.07304,-0.145757,0.0854005,0.25265,0.170775,-1.17635,-0.0535227,-0.0104863,0.000270987,-0.0163965,-0.0786954,-0.0344288,-0.0765089,0.0231381,0,0,0,0,0,0,0
3.8,0.307995,0.029669,0.354763,0.707049,-6.47655e-05,0.707165,-3.78781e-05,0.0213534,0.00782173,0.0161523,-3.83095e-05,1.82697e-05,3.12173e-05,0.230026,0.576014,0.210993,0.435712,0.0732666,-0.145784,0.0857529,0.25424,0.171515,-1.17479,-0.0540079,-0.0113315,0.00136788,-0.017623,-0.0795014,-0.036965,-0.0783727,0.0242604,0,0,0,0,0,0,0
3.82,0.308423,0.0298255,0.355086,0.707049,-6.52572e-05,0.707165,-3.7828e-05,0.0213534,0.00782173,0.0161523,-3.84034e-05,1.83246e-05,3.13324e-05,0.229705,0.574732,0.210524,0.434743,0.0734743,-0.14578,0.0860798,0.255817,0.172202,-1.17326,-0.054474,-0.0103856,-0.000190485,-0.0163467,-0.0788746,-0.0343857,-0.0761915,0.0233073,0,0,0,0,0,0,0
3.84,0.30885,0.0299819,0.355409,0.707049,-6.57503e-05,0.707165,-3.77781e-05,0.0213534,0.00782173,0.0161523,-3.84976e-05,1.83796e-05,3.14477e-05,0.229384,0.573451,0.210054,0.433774,0.0736862,-0.145779,0.0864136,0.257404,0.172905,-1.17173,-0.0549485,-0.0105913,-8.09282e-05,-0.0166855,-0.0793605,-0.0351156,-0.0767677,0.0237253,0,0,0,0,0,0,0
3.86,0.309277,0.0301383,0.355732,0.707048,-6.62449e-05,0.707165,-3.77282e-05,0.0213534,0.00782173,0.0161523,-3.85921e-05,1.84348e-05,3.15634e-05,0.229065,0.57217,0.209585,0.432805,0.0739115,-0.145794,0.0867671,0.259,0.173648,-1.17017,-0.0554409,-0.011269,0.000776958,-0.0176762,-0.0797796,-0.0371606,-0.0779982,0.0246194,0,0,0,0,0,0,0
3.88,0.309704,0.0302948,0.356055,0.707048,-6.6741e-05,0.707165,-3.76786e-05,0.0213534,0.00782173,0.0161523,-3.8687e-05,1.84902e-05,3.16793e-05,0.228746,0.570889,0.209116,0.431836,0.0741166,-0.145777,0.0870929,0.260583,0.174335,-1.16865,-0.0559124,-0.0102505,-0.000853309,-0.0162919,-0.0791389,-0.0343622,-0.0757392,0.0235738,0,0,0,0,0,0,0
3.9,0.310131,0.0304512,0.356378,0.707048,-6.72386e-05,0.707165,-3.7629e-05,0.0213534,0.00782173,0.0161523,-3.87822e-05,1.85458e-05,3.17955e-05,0.228428,0.569608,0.208646,0.430867,0.0743251,-0.145761,0.0874248,0.262176,0.175036,-1.16713,-0.0563918,-0.0104291,-0.000798827,-0.0165951,-0.0796373,-0.0350216,-0.0762729,0.0239704,0,0,0,0,0,0,0
3.92,0.310558,0.0306076,0.356701,0.707048,-6.77376e-05,0.707166,-3.75797e-05,0.0213534,0.00782173,0.0161523,-3.88778e-05,1.86015e-05,3.19119e-05,0.228111,0.568326,0.208177,0.429898,0.0745346,-0.145743,0.0877588,0.26377,0.175741,-1.1656,-0.0568748,-0.0104711,-0.000882773,-0.0166971,-0.0797186,-0.0352574,-0.076247,0.0241487,0,0,0,0,0,0,0
3.94,0.310985,0.0307641,0.357024,0.707048,-6.82382e-05,0.707166,-3.75304e-05,0.0213534,0.00782173,0.0161523,-3.89737e-05,1.86574e-05,3.20287e-05,0.227795,0.567045,0.207708,0.428928,0.0747436,-0.145722,0.088093,0.265366,0.176447,-1.16408,-0.05736,-0.0104511,-0.00106865,-0.0167134,-0.079804,-0.0353199,-0.0761264,0.0242636,0,0,0,0,0,0,0
3.96,0.311412,0.0309205,0.357347,0.707048,-6.87403e-05,0.707166,-3.74814e-05,0.0213534,0.00782173,0.0161523,-3.907e-05,1.87134e-05,3.21458e-05,0.22748,0.565764,0.207239,0.427959,0.0749517,-0.145696,0.088427,0.266964,0.177153,-1.16256,-0.0578471,-0.0104072,-0.00129242,-0.0166967,-0.0798944,-0.0353163,-0.0759742,0.0243547,0,0,0,0,0,0,0
3.98,0.311839,0.0310769,0.35767,0.707048,-6.92439e-05,0.707166,-3.74324e-05,0.0213534,0.00782173,0.0161523,-3.91666e-05,1.87696e-05,3.22631e-05,0.227166,0.564483,0.206769,0.42699,0.0751588,-0.145666,0.0887603,0.268564,0.177859,-1.16104,-0.0583359,-0.0103545,-0.00152923,-0.0166676,-0.0799865,-0.0352877,-0.0758111,0.0244366,0,0,0,0,0,0,0
4,0.312266,0.0312334,0.357993,0.707047,-6.9749e-05,0.707166,-3.73836e-05,0.0213534,0.00782173,0.0161523,-3.92636e-05,1.8826e-05,3.23808e-05,0.226853,0.563201,0.2063,0.426021,0.0753648,-0.14563,0.089093,0.270165,0.178564,-1.15953,-0.0588262,-0.0102987,-0.00176991,-0.0166338,-0.080079,-0.0352501,-0.0756447,0.0245149,0,0,0,0,0,0,0
4.02,0.312693,0.0313898,0.358316,0.707047,-7.02556e-05,0.707166,-3.7335e-05,0.0213534,0.00782173,0.0161523,-3.93609e-05,1.88826e-05,3.24987e-05,0.22654,0.56192,0.205831,0.425052,0.0755696,-0.14559,0.089425,0.271769,0.179268,-1.15802,-0.059318,-0.010242,-0.0020111,-0.0165985,-0.0801714,-0.0352094,-0.0754779,0.0245919,0,0,0,0,0,0,0
4.04,0.31312,0.0315462,0.358639,0.707047,-7.07637e-05,0.707166,-3.72865e-05,0.0213534,0.00782173,0.0161523,-3.94586e-05,1.89393e-05,3.26169e-05,0.226229,0.560639,0.205361,0.424083,0.0757733,-0.145545,0.0897562,0.273374,0.179972,-1.15651,-0.0598114,-0.0101851,-0.00225158,-0.0165627,-0.0802636,-0.0351679,-0.0753116,0.0246684,0,0,0,0,0,0,0
4.06,0.313547,0.0317027,0.358962,0.707047,-7.12734e-05,0.707166,-3.72382e-05,0.0213534,0.00782173,0.0161523,-3.95567e-05,1.89962e-05,3.27354e-05,0.225918,0.559358,0.204892,0.423114,0.0759759,-0.145495,0.0900868,0.274981,0.180674,-1.15501,-0.0603063,-0.0101285,-0.00249089,-0.016527,-0.0803555,-0.0351266,-0.0751461,0.0247446,0,0,0,0,0,0,0
4.08,0.313974,0.0318591,0.359285,0.707047,-7.17846e-05,0.707167,-3.71899e-05,0.0213534,0.00782173,0.0161523,-3.96551e-05,1.90532e-05,3.28542e-05,0.225608,0.558077,0.204423,0.422144,0.0761773,-0.145441,0.0904166,0.27659,0.181376,-1.15351,-0.0608027,-0.0100721,-0.00272888,-0.0164913,-0.0804472,-0.0350858,-0.0749817,0.0248208,0,0,0,0,0,0,0
4.1,0.314402,0.0320155,0.359608,0.707047,-7.22973e-05,0.707167,-3.71419e-05,0.0213534,0.00782173,0.0161523,-3.97538e-05,1.91105e-05,3.29733e-05,0.225299,0.556795,0.203953,0.421175,0.0763777,-0.145381,0.0907457,0.278201,0.182077,-1.15202,-0.0613006,-0.0100162,-0.00296551,-0.0164559,-0.0805386,-0.0350455,-0.0748184,0.0248968,0,0,0,0,0,0,0
4.12,0.314829,0.032172,0.359931,0.707047,-7.28116e-05,0.707167,-3.7094e-05,0.0213534,0.00782173,0.0161523,-3.98529e-05,1.91679e-05,3.30927e-05,0.224991,0.555514,0.203484,0.420206,0.0765769,-0.145317,0.0910741,0.279813,0.182777,-1.15052,-0.0618001,-0.00996056,-0.00320077,-0.0164206,-0.0806298,-0.0350058,-0.0746561,0.0249729,0,0,0,0,0,0,0
4.14,0.315256,0.0323284,0.360254,0.707047,-7.33274e-05,0.707167,-3.70462e-05,0.0213534,0.00782173,0.0161523,-3.99524e-05,1.92255e-05,3.32124e-05,0.224684,0.554233,0.203015,0.419237,0.076775,-0.145249,0.0914018,0.281428,0.183476,-1.14903,-0.062301,-0.00990534,-0.00343465,-0.0163857,-0.0807207,-0.0349668,-0.074495,0.0250489,0,0,0,0,0,0,0
4.16,0.315683,0.0324848,0.360577,0.707046,-7.38447e-05,0.707167,-3.69986e-05,0.0213534,0.00782173,0.0161523,-4.00522e-05,1.92832e-05,3.33324e-05,0.224378,0.552952,0.202545,0.418268,0.076972,-0.145175,0.0917288,0.283044,0.184175,-1.14755,-0.0628035,-0.0098505,-0.00366718,-0.0163509,-0.0808113,-0.0349285,-0.0743348,0.0251249,0,0,0,0,0,0,0
4.18,0.31611,0.0326413,0.3609,0.707046,-7.43637e-05,0.707167,-3.69511e-05,0.0213534,0.00782173,0.0161523,-4.01524e-05,1.93412e-05,3.34527e-05,0.224073,0.551671,0.202076,0.417299,0.0771679,-0.145097,0.0920552,0.284662,0.184873,-1.14606,-0.0633076,-0.00979605,-0.00389835,-0.0163164,-0.0809016,-0.0348908,-0.0741758,0.0252009,0,0,0,0,0,0,0
4.2,0.316537,0.0327977,0.361223,0.707046,-7.48841e-05,0.707167,-3.69037e-05,0.0213534,0.00782173,0.0161523,-4.0253e-05,1.93993e-05,3.35733e-05,0.223769,0.550389,0.201607,0.41633,0.0773628,-0.145015,0.0923808,0.286282,0.18557,-1.14458,-0.0638131,-0.00974198,-0.00412818,-0.0162822,-0.0809917,-0.0348537,-0.0740178,0.0252769,0,0,0,0,0,0,0
4.22,0.316964,0.0329542,0.361547,0.707046,-7.54062e-05,0.707168,-3.68565e-05,0.0213534,0.00782173,0.0161523,-4.03539e-05,1.94575e-05,3.36942e-05,0.223465,0.549108,0.201138,0.41536,0.0775565,-0.144928,0.0927058,0.287904,0.186266,-1.1431,-0.0643202,-0.00968829,-0.00435668,-0.0162481,-0.0810815,-0.0348173,-0.0738608,0.0253529,0,0,0,0,0,0,0
4.24,0.317391,0.0331106,0.36187,0.707046,-7.59298e-05,0.707168,-3.68095e-05,0.0213534,0.00782173,0.0161523,-4.04552e-05,1.9516e-05,3.38154e-05,0.223163,0.547827,0.200668,0.414391,0.0777492,-0.144836,0.0930301,0.289527,0.186962,-1.14163,-0.0648287,-0.00963498,-0.00458386,-0.0162143,-0.0811711,-0.0347815,-0.0737049,0.0254289,0,0,0,0,0,0,0
4.26,0.317818,0.033267,0.362193,0.707046,-7.6455e-05,0.707168,-3.67626e-05,0.0213534,0.00782173,0.0161523,-4.05568e-05,1.95746e-05,3.39369e-05,0.222861,0.546546,0.200199,0.413422,0.0779283,-0.144726,0.0933353,0.29114,0.187619,-1.14018,-0.0653223,-0.00895414,-0.0054726,-0.0152623,-0.0806582,-0.0328629,-0.0723278,0.0246773,0,0,0,0,0,0,0
4.28,0.318245,0.0334235,0.362516,0.707046,-7.69817e-05,0.707168,-3.67158e-05,0.0213534,0.00782173,0.0161523,-4.06589e-05,1.96334e-05,3.40587e-05,0.222561,0.545265,0.19973,0.412453,0.0781265,-0.144633,0.0936695,0.292779,0.188337,-1.1387,-0.065845,-0.00990972,-0.00466736,-0.0167113,-0.0819597,-0.0358812,-0.0743541,0.0261333,0,0,0,0,0,0,0
4.3,0.318672,0.0335799,0.362839,0.707045,-7.75101e-05,0.707168,-3.66691e-05,0.0213534,0.00782173,0.0161523,-4.07612e-05,1.96924e-05,3.41809e-05,0.222261,0.543983,0.19926,0.411484,0.0783192,-0.144532,0.0939963,0.294408,0.189039,-1.13723,-0.0663616,-0.00963369,-0.00506504,-0.0163374,-0.0814372,-0.0351286,-0.0734205,0.0258316,0,0,0,0,0,0,0
4.32,0.319099,0.0337363,0.363162,0.707045,-7.804e-05,0.707168,-3.66226e-05,0.0213534,0.00782173,0.0161523,-4.0864e-05,1.97516e-05,3.43033e-05,0.221962,0.542702,0.198791,0.410515,0.0784963,-0.144411,0.0943012,0.296026,0.189698,-1.13579,-0.0668608,-0.00885828,-0.00603663,-0.0152444,-0.0809039,-0.0329239,-0.071952,0.0249584,0,0,0,0,0,0,0
4.34,0.319526,0.0338928,0.363485,0.707045,-7.85715e-05,0.707168,-3.65763e-05,0.0213534,0.00782173,0.0161523,-4.09671e-05,1.98109e-05,3.4426e-05,0.221665,0.541421,0.198322,0.409546,0.0786918,-0.144304,0.0946341,0.297671,0.190415,-1.13431,-0.0673886,-0.00977474,-0.00533225,-0.0166453,-0.0822351,-0.0358483,-0.073905,0.0263933,0,0,0,0,0,0,0
4.36,0.319953,0.0340492,0.363808,0.707045,-7.91047e-05,0.707169,-3.65301e-05,0.0213534,0.00782173,0.0161523,-4.10706e-05,1.98704e-05,3.45491e-05,0.221368,0.54014,0.197852,0.408577,0.078869,-0.144178,0.0949406,0.299292,0.191078,-1.13288,-0.067893,-0.00885981,-0.00633229,-0.0153255,-0.0810763,-0.0331541,-0.0717842,0.0252212,0,0,0,0,0,0,0
4.38,0.32038,0.0342056,0.364131,0.707045,-7.96394e-05,0.707169,-3.6484e-05,0.0213534,0.00782173,0.0161523,-4.11744e-05,1.99301e-05,3.46724e-05,0.221072,0.538859,0.197383,0.407607,0.0790633,-0.144063,0.0952734,0.300941,0.191796,-1.1314,-0.068425,-0.00971345,-0.00573898,-0.016641,-0.0824163,-0.0359075,-0.0736366,0.0265972,0,0,0,0,0,0,0
4.4,0.320808,0.0343621,0.364454,0.707045,-8.01757e-05,0.707169,-3.6438e-05,0.0213534,0.00782173,0.0161523,-4.12786e-05,1.999e-05,3.47961e-05,0.220777,0.537577,0.196914,0.406638,0.0792388,-0.143928,0.0955791,0.302566,0.192459,-1.12997,-0.0689327,-0.00877606,-0.00673206,-0.0152835,-0.0812424,-0.0331358,-0.0715135,0.0253856,0,0,0,0,0,0,0
4.42,0.321235,0.0345185,0.364777,0.707045,-8.07136e-05,0.707169,-3.63922e-05,0.0213534,0.00782173,0.0161523,-4.13832e-05,2.005e-05,3.49201e-05,0.220483,0.536296,0.196445,0.405669,0.0794312,-0.143805,0.0959108,0.304217,0.193176,-1.12851,-0.0694679,-0.0096171,-0.00618466,-0.0165853,-0.0825996,-0.0358639,-0.0733349,0.0267609,0,0,0,0,0,0,0
4.44,0.321662,0.0346749,0.3651,0.707044,-8.12532e-05,0.707169,-3.63466e-05,0.0213534,0.00782173,0.0161523,-4.14882e-05,2.01102e-05,3.50444e-05,0.22019,0.535015,0.195975,0.4047,0.0796048,-0.143662,0.0962153,0.305846,0.193838,-1.12708,-0.0699786,-0.0086809,-0.0071416,-0.0152239,-0.0814086,-0.033083,-0.0712344,0.0255358,0,0,0,0,0,0,0
