# Goal Position: [0.42331, 0.13272, 0.52843]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: whole_body_velocity
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s
0.9,0.270165,0.0216249,0.33389,0.650412,0.0255773,0.758625,-0.0282388,0.0381679,0.0132833,0.024756,0.00460197,-0.03443,0.0205143,inf,0.0404717,-0.0483994,0.0408234,0.165705,0.00498797,-1.50994,-0.00118382,0.0231464,-0.0116807,0.0237522,0.131984,0.0267,0.108956,-0.00289656
0.92,0.270928,0.0218906,0.334385,0.650145,0.0256856,0.758844,-0.0284156,0.0379476,0.0131144,0.0244386,0.00461813,-0.0322863,0.0195489,inf,0.0409346,-0.048633,0.0412984,0.168345,0.00552197,-1.50776,-0.00124175,0.0228107,-0.011126,0.0234218,0.130911,0.0270228,0.109461,-0.00296919
0.94,0.271687,0.0221529,0.334874,0.649893,0.0257868,0.75905,-0.0285857,0.0377314,0.0129547,0.0241388,0.00463538,-0.0302526,0.0186354,inf,0.0413908,-0.0488555,0.0417669,0.170963,0.00606242,-1.50557,-0.00130114,0.022492,-0.0106078,0.0231084,0.129874,0.0273284,0.109929,-0.00304218
0.96,0.272442,0.022412,0.335357,0.649657,0.0258813,0.759242,-0.0287494,0.0375189,0.0128036,0.0238555,0.00465365,-0.0283228,0.0177707,inf,0.0418407,-0.0490677,0.042229,0.173561,0.00660899,-1.50338,-0.00136198,0.0221894,-0.0101243,0.022811,0.128871,0.0276177,0.110362,-0.00311554
0.98,0.273192,0.022668,0.335834,0.649436,0.0259696,0.759422,-0.0289073,0.03731,0.0126607,0.0235879,0.00467286,-0.0264916,0.0169523,inf,0.0422845,-0.0492702,0.0426853,0.176138,0.00716134,-1.50117,-0.00142429,0.0219019,-0.00967338,0.0225287,0.127901,0.0278916,0.110761,-0.0031893
1,0.273938,0.0229213,0.336306,0.649229,0.0260519,0.759591,-0.0290595,0.0371043,0.0125256,0.0233353,0.00469291,-0.0247535,0.0161776,inf,0.0427225,-0.0494636,0.0431358,0.178696,0.00771917,-1.49895,-0.00148808,0.0216287,-0.00925334,0.0222607,0.126961,0.0281508,0.111129,-0.00326345
1.02,0.27468,0.0231718,0.336772,0.649036,0.0261284,0.759748,-0.0292064,0.0369018,0.0123977,0.0230969,0.00471372,-0.0231038,0.015444,inf,0.0431551,-0.0496487,0.0435811,0.181235,0.00828219,-1.49673,-0.00155335,0.021369,-0.00886241,0.0220061,0.126051,0.0283962,0.111467,-0.00333801
1.04,0.275418,0.0234197,0.337234,0.648855,0.0261996,0.759895,-0.0293482,0.0367022,0.0122768,0.0228718,0.00473522,-0.0215376,0.0147494,inf,0.0435825,-0.049826,0.0440212,0.183756,0.00885011,-1.4945,-0.00162011,0.021122,-0.00849897,0.0217642,0.125168,0.0286285,0.111776,-0.003413
1.06,0.276152,0.0236653,0.337692,0.648686,0.0262657,0.760031,-0.0294854,0.0365053,0.0121624,0.0226595,0.00475731,-0.0200505,0.0140916,inf,0.0440049,-0.0499959,0.0444565,0.18626,0.00942268,-1.49227,-0.00168837,0.0208869,-0.00816146,0.0215342,0.124312,0.0288483,0.112058,-0.00348841
1.08,0.276882,0.0239085,0.338145,0.648528,0.0263268,0.760158,-0.0296181,0.036311,0.0120542,0.0224592,0.00477993,-0.0186383,0.0134685,inf,0.0444226,-0.0501592,0.0448871,0.188746,0.00999965,-1.49002,-0.00175813,0.020663,-0.00784842,0.0213154,0.12348,0.0290563,0.112315,-0.00356425
1.1,0.277609,0.0241496,0.338594,0.648382,0.0263834,0.760276,-0.0297466,0.0361191,0.0119518,0.0222703,0.00480299,-0.0172971,0.0128782,inf,0.0448359,-0.0503161,0.0453135,0.191216,0.0105808,-1.48778,-0.00182942,0.0204498,-0.00755845,0.0211072,0.122673,0.029253,0.112548,-0.00364054
1.12,0.278331,0.0243886,0.339039,0.648245,0.0264355,0.760386,-0.0298711,0.0359295,0.0118549,0.0220921,0.00482641,-0.0160229,0.0123189,inf,0.0452449,-0.0504673,0.0457356,0.193669,0.0111658,-1.48553,-0.00190223,0.0202465,-0.00729026,0.020909,0.121888,0.0294392,0.112757,-0.00371727
1.14,0.27905,0.0246257,0.339481,0.648119,0.0264834,0.760487,-0.0299918,0.0357421,0.0117632,0.0219242,0.00485014,-0.0148123,0.0117889,inf,0.0456498,-0.0506131,0.0461538,0.196107,0.0117546,-1.48327,-0.00197657,0.0200526,-0.00704258,0.0207202,0.121124,0.0296152,0.112946,-0.00379444
1.16,0.279764,0.024861,0.33992,0.648002,0.0265274,0.760581,-0.0301089,0.0355567,0.0116764,0.021766,0.00487409,-0.0136618,0.0112865,inf,0.0460509,-0.050754,0.0465682,0.198529,0.0123469,-1.48101,-0.00205246,0.0198675,-0.00681425,0.0205402,0.120381,0.0297816,0.113113,-0.00387207
1.18,0.280476,0.0250945,0.340355,0.647893,0.0265676,0.760668,-0.0302228,0.0353733,0.0115942,0.0216169,0.0048982,-0.0125682,0.0108102,inf,0.0464482,-0.0508902,0.046979,0.200937,0.0129426,-1.47875,-0.00212991,0.0196908,-0.00660415,0.0203685,0.119657,0.029939,0.113262,-0.00395014
1.2,0.281183,0.0253264,0.340787,0.647793,0.0266041,0.760747,-0.0303334,0.0351916,0.0115163,0.0214764,0.00492241,-0.0115286,0.0103585,inf,0.046842,-0.0510223,0.0473864,0.20333,0.0135413,-1.47649,-0.00220891,0.0195218,-0.00641122,0.0202047,0.118952,0.0300877,0.113391,-0.00402867
1.22,0.281887,0.0255567,0.341217,0.647701,0.0266373,0.76082,-0.030441,0.0350118,0.0114426,0.0213441,0.00494665,-0.0105399,0.00993012,inf,0.0472325,-0.0511506,0.0477905,0.205709,0.0141431,-1.47422,-0.00228948,0.0193602,-0.00623447,0.0200482,0.118264,0.0302281,0.113504,-0.00410764
1.24,0.282587,0.0257856,0.341644,0.647617,0.0266672,0.760886,-0.0305458,0.0348336,0.0113726,0.0212196,0.00497086,-0.00959963,0.00952372,inf,0.0476197,-0.0512752,0.0481914,0.208074,0.0147476,-1.47195,-0.00237163,0.0192056,-0.00607295,0.0198987,0.117592,0.0303608,0.1136,-0.00418706
1.26,0.283284,0.026013,0.342068,0.64754,0.026694,0.760947,-0.0306479,0.0346569,0.0113063,0.0211023,0.00499499,-0.00870506,0.00913808,inf,0.0480038,-0.0513967,0.0485894,0.210426,0.0153549,-1.46968,-0.00245538,0.0190574,-0.00592577,0.0197557,0.116936,0.0304861,0.11368,-0.00426693
