# Goal Position: [0.45, 0.1, 0.7]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: whole_body_velocity
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s
0,0.227,1.49683e-06,0.2935,0.707107,-5.1947e-06,0.707107,-2.59735e-06,0.0643718,0.0239097,0.0943319,0.000134356,-0.504432,0.116555,0.358,0,0,0,0,0,-1.5708,0,0.0479875,-0.182119,0.047988,0.27488,-0.0205812,-0.0474319,-9.06972e-05
0.02,0.228287,0.000479692,0.295387,0.70353,0.000818034,0.710664,-0.000827739,0.0627004,0.0232033,0.0915408,0.000550691,-0.482158,0.111315,0.356713,0.00095975,-0.00364238,0.00095976,0.00549761,-0.000411624,-1.57175,-1.81394e-06,0.0462911,-0.174826,0.0463126,0.268571,-0.0187135,-0.0387613,-9.21203e-05
0.04,0.229541,0.000943758,0.297217,0.700094,0.00160123,0.714047,-0.00161873,0.0611563,0.0225216,0.0888565,0.000915907,-0.460888,0.106318,0.355459,0.00188557,-0.0071389,0.00188601,0.010869,-0.000785895,-1.57252,-3.65635e-06,0.0446736,-0.167866,0.0447156,0.26255,-0.0169312,-0.0304715,-9.9805e-05
0.06,0.230765,0.00139419,0.298995,0.696794,0.00234646,0.717264,-0.0023769,0.0597295,0.0218645,0.0862774,0.00123562,-0.440578,0.101553,0.354235,0.00277904,-0.0104962,0.00278032,0.01612,-0.00112452,-1.57313,-5.65245e-06,0.0431316,-0.161227,0.043194,0.256806,-0.0152305,-0.0225465,-0.000112978
0.08,0.231959,0.00183148,0.30072,0.693624,0.00305565,0.720324,-0.00310355,0.0584108,0.021232,0.0838014,0.00151492,-0.42119,0.0970101,0.353041,0.00364168,-0.0137208,0.0036442,0.0212562,-0.00142913,-1.57358,-7.91201e-06,0.0416621,-0.154895,0.0417444,0.251327,-0.0136076,-0.0149704,-0.000130951
0.1,0.233127,0.00225612,0.302396,0.690581,0.00373067,0.723236,-0.00379994,0.0571916,0.0206238,0.0814265,0.00175837,-0.402683,0.0926802,0.351873,0.00447492,-0.0168187,0.00447909,0.0262827,-0.00170128,-1.57388,-1.0531e-05,0.0402621,-0.148858,0.0403639,0.246101,-0.0120593,-0.00772812,-0.000153114
0.12,0.234271,0.0026686,0.304025,0.687659,0.00437325,0.726007,-0.00446732,0.0560639,0.0200396,0.0791503,0.00197011,-0.385021,0.0885537,0.350729,0.00528016,-0.0197958,0.00528637,0.0312047,-0.00194247,-1.57403,-1.35933e-05,0.0389287,-0.143103,0.0390495,0.241118,-0.0105819,-0.000805128,-0.000178926
0.14,0.235392,0.00306939,0.305608,0.684855,0.00498506,0.728645,-0.0051069,0.0550207,0.019479,0.0769704,0.00215386,-0.368167,0.0846218,0.349608,0.00605874,-0.0226579,0.00606736,0.0360271,-0.00215411,-1.57405,-1.71718e-05,0.0376589,-0.137619,0.0377984,0.236368,-0.00917248,0.00581262,-0.000207909
0.16,0.236493,0.00345897,0.307147,0.682163,0.00556767,0.731157,-0.00571985,0.0540551,0.0189415,0.0748842,0.00231295,-0.352087,0.0808759,0.348507,0.00681191,-0.0254103,0.00682333,0.0407544,-0.00233756,-1.57393,-2.133e-05,0.0364501,-0.132393,0.0366079,0.231841,-0.00782775,0.0121386,-0.000239643
0.18,0.237574,0.0038378,0.308645,0.679579,0.00612256,0.733549,-0.00630732,0.0531611,0.0184266,0.0728889,0.00245039,-0.336746,0.0773078,0.347426,0.00754092,-0.0280581,0.00755548,0.0453913,-0.00249411,-1.57369,-2.61229e-05,0.0352996,-0.127416,0.0354752,0.227526,-0.0065448,0.0181858,-0.000273756
0.2,0.238637,0.00420633,0.310103,0.6771,0.00665116,0.735829,-0.00687041,0.0523329,0.0179337,0.0709821,0.00256888,-0.322113,0.0739096,0.346363,0.00824691,-0.0306064,0.00826499,0.0499418,-0.00262501,-1.57333,-3.1598e-05,0.0342048,-0.122676,0.0343979,0.223415,-0.00532077,0.0239667,-0.000309925
0.22,0.239684,0.00456501,0.311522,0.674721,0.00715479,0.738001,-0.00741019,0.0515652,0.0174624,0.0691609,0.00267081,-0.308156,0.0706737,0.345316,0.008931,-0.03306,0.00895295,0.0544101,-0.00273142,-1.57285,-3.77965e-05,0.0331633,-0.118163,0.0333735,0.219498,-0.00415293,0.0294931,-0.000347866
0.24,0.240715,0.00491425,0.312905,0.672438,0.00763473,0.740071,-0.00792769,0.0508533,0.017012,0.0674225,0.00275835,-0.294845,0.0675929,0.344285,0.00959427,-0.0354232,0.00962042,0.0588,-0.00281448,-1.57226,-4.47538e-05,0.0321727,-0.113868,0.0323996,0.215768,-0.00303867,0.0347766,-0.000387332
0.26,0.241732,0.00525449,0.314254,0.670248,0.00809217,0.742045,-0.00842393,0.0501928,0.0165818,0.0657644,0.00283343,-0.282152,0.0646601,0.343268,0.0102377,-0.0377006,0.0102684,0.0631154,-0.00287525,-1.57156,-5.25005e-05,0.0312308,-0.10978,0.0314741,0.212215,-0.00197549,0.0398282,-0.00042811
0.28,0.242736,0.00558613,0.315569,0.668146,0.00852827,0.743928,-0.00889986,0.0495795,0.0161713,0.0641838,0.00289777,-0.270049,0.0618688,0.342264,0.0108623,-0.0398962,0.0108979,0.0673597,-0.00291476,-1.57077,-6.10627e-05,0.0303353,-0.105891,0.0305945,0.208833,-0.000960984,0.0446584,-0.000470015
0.3,0.243728,0.00590956,0.316853,0.666129,0.00894408,0.745724,-0.00935642,0.0490097,0.0157799,0.0626779,0.00295289,-0.25851,0.0592123,0.341272,0.011469,-0.042014,0.0115098,0.0715363,-0.00293398,-1.56987,-7.0463e-05,0.0294842,-0.102192,0.029759,0.205613,7.12584e-06,0.0492773,-0.000512888
0.32,0.244708,0.00622515,0.318106,0.664193,0.00934065,0.747439,-0.00979449,0.0484799,0.0154068,0.0612443,0.00300016,-0.247509,0.0566847,0.340292,0.0120587,-0.0440578,0.012105,0.0756486,-0.00293384,-1.56889,-8.07207e-05,0.0286754,-0.0986748,0.0289655,0.202548,0.000931028,0.0536945,-0.000556594
0.34,0.245677,0.00653329,0.319331,0.662335,0.00971893,0.749075,-0.010215,0.047987,0.0150515,0.0598802,0.00304078,-0.237022,0.0542799,0.339323,0.0126322,-0.0460313,0.0126843,0.0796996,-0.00291522,-1.56781,-9.18526e-05,0.0279069,-0.0953309,0.028212,0.199632,0.00181281,0.0579193,-0.000601019
0.36,0.246637,0.00683432,0.320529,0.660552,0.0100799,0.750637,-0.0106186,0.0475279,0.0147134,0.0585831,0.00307583,-0.227026,0.0519924,0.338363,0.0131904,-0.047938,0.0132485,0.0836922,-0.00287896,-1.56666,-0.000103873,0.027177,-0.0921527,0.0274967,0.196857,0.00265447,0.0619605,-0.000646066
0.38,0.247588,0.00712859,0.321701,0.658841,0.0104243,0.75213,-0.0110063,0.0471,0.0143919,0.0573506,0.00310626,-0.217498,0.0498168,0.337412,0.0137339,-0.049781,0.0137984,0.0876293,-0.00282587,-1.56542,-0.000116794,0.0264838,-0.0891328,0.0268178,0.194217,0.00345791,0.0658267,-0.000691656
0.4,0.24853,0.00741643,0.322848,0.657198,0.010753,0.753555,-0.0113788,0.0467009,0.0140862,0.0561801,0.0031329,-0.208417,0.0477478,0.33647,0.0142636,-0.0515637,0.0143348,0.0915137,-0.00275672,-1.5641,-0.000130627,0.0258256,-0.086264,0.0261737,0.191706,0.00422495,0.0695259,-0.000737722
0.42,0.249464,0.00769815,0.323971,0.65562,0.0110669,0.754918,-0.0117367,0.0463281,0.0137959,0.0550695,0.00315648,-0.199763,0.0457805,0.335536,0.0147801,-0.053289,0.0148583,0.0953478,-0.00267222,-1.56271,-0.000145382,0.0252007,-0.0835395,0.0255627,0.189318,0.00495732,0.0730659,-0.000784212
0.44,0.25039,0.00797407,0.325073,0.654105,0.0113667,0.756221,-0.0120809,0.0459796,0.0135204,0.0540162,0.00317765,-0.191517,0.0439101,0.33461,0.0152841,-0.0549597,0.0153695,0.0991341,-0.00257307,-1.56125,-0.000161066,0.0246076,-0.0809527,0.0249832,0.187048,0.00565668,0.076454,-0.000831083
0.46,0.25131,0.00824448,0.326153,0.652651,0.011653,0.757468,-0.0124119,0.0456534,0.013259,0.0530182,0.00319698,-0.183658,0.0421322,0.33369,0.0157763,-0.0565788,0.0158692,0.102875,-0.00245994,-1.55972,-0.000177688,0.0240449,-0.0784974,0.0244339,0.18489,0.00632461,0.0796973,-0.000878303
0.48,0.252223,0.00850966,0.327213,0.651253,0.0119265,0.75866,-0.0127305,0.0453478,0.0130113,0.0520732,0.00321496,-0.17617,0.0404424,0.332777,0.0162572,-0.0581487,0.0163579,0.106573,-0.00233345,-1.55813,-0.000195254,0.0235109,-0.0761675,0.0239131,0.18284,0.0069626,0.0828027,-0.000925849
