obstacle_x,obstacle_y,obstacle_z,type,influence,repulsive_gain,radius,length,width,height
0,0,0,Box,2,20,0.15,0.15,0.151.63042e-322
0,0,1.6475,Cylinder,2,20,0.770525,0.078625,0.151.63042e-322
0,0,0.86125,Cylinder,2,20,0.047175,1.5725,0.151.63042e-322
0,0,-0.5025,Cylinder,2,20,0.15,0.045,0.151.63042e-322
0,0,-0.21375,Cylinder,2,20,0.0225,0.2775,0.151.63042e-322
